link,date,text,retweet_count,favorite_count,reply_count,commentId,parentId
https://x.com/scottmepstein/status/1724198907557949791,13/11/2023,"Hi y'all! I'll be wrapping on my current gig at Sony the end of this month &amp; will be available for Character Design &amp; Visual Development work. I have experience in Feature &amp; TV, 2D &amp; CG at Sony, WB, DWTV, Netflix &amp; more!
✉️: scott.m.epstein@gmail.com
💼: https://t.co/q1KRz1oZdE https://t.co/CLjqVpXpoA",167,1282,5,1724198907557949791,0
https://x.com/dbleDBLEzero/status/1725156249665237158,16/11/2023,my one real issue with Netflix reality shows 😤 https://t.co/ne9XILTIwf,1,18,0,1725156249665237158,0
https://x.com/MissKanej/status/1727790902024810704,23/11/2023,WHAT THE ACTUAL— HOLY SHITTT GUYS OMFG WE WERE ROBBEDDDDDDDDDDDDDDDDD @netflix FIX YOUR MISTAKE FFS https://t.co/cwvV3ShYsj,68,527,3,1727790902024810704,0
https://x.com/catsuka/status/1728685337923174764,26/11/2023,"""Maboroshi"", the new animated feature film by Mari Okada (Maquia) &amp; MAPPA studio is coming to Netflix (worldwide) on January 15.
https://t.co/4ffCelsS1E",346,1794,15,1728685337923174764,0
https://x.com/SanathNarayan/status/1724050316591853764,13/11/2023,Netflix needs to fix this https://t.co/Ek2YHzLbnL,0,13,2,1724050316591853764,0
https://x.com/netflix/status/1727039179098644956,21/11/2023,"BEEF fans we are eating good today 🥩 Lee Sung Jin, creator of the series, has inked an overall deal with Netflix to create new scripted series and feature films! https://t.co/cMGwDT3TCV",64,876,84,1727039179098644956,0
https://x.com/TheBloggingGoth/status/1729775174541619616,29/11/2023,"On this day in 1988, DC Comics published issue 1 of Neil Gaiman's ""The Sandman"" - one of the first graphic novels on the New York Times bestseller list and now a successful Netflix show. https://t.co/oXK5PXOv3D",58,185,5,1729775174541619616,0
https://x.com/litecoin_bull/status/1728910972524564668,26/11/2023,"If FB and YouTube now have an issue. We don't have a tissue. 🤣

We can make a rhyme, yes, anytime. Crap companies full of crap like YouTube, Netflix and fb, did this to themselves. As we said media anons love a slow wet drawn out death. 

PAIN! 😈 https://t.co/sreUEiiZ8N",42,150,15,1728910972524564668,0
https://x.com/Ds_is_ii/status/1725776220275789960,18/11/2023,"The NETFLIX ORIGINAL full length feature film ‘Jumbo Josh: Sad Origin Story’ based on popular franchise Bendy and the Ink Machine will be releasing in 2026 of late May

Will you be watching? https://t.co/rnGfNhKroK",5,20,1,1725776220275789960,0
https://x.com/PettyPumpkins/status/1728859346199822742,26/11/2023,"Since Melissa Barrera was unjustly fired from #ScreamVII, who knows when we’ll be seeing Josh Segarra on our screens again in the near future BUT he does play a hot Christmas Daddy in Netflix’s Christmas on the Square if y’all need a fix! AND he sings in it! SWOONING!! 🥵🎄 https://t.co/5QhsrJO3qF",16,175,16,1728859346199822742,0
https://x.com/vestenet/status/1728438749002912250,25/11/2023,"fyi firefox v120 disables screenshotting on drm streams (i.e. crunchyroll, netflix, etc). i rolled back to 119 in the hopes that this is a bug, not a feature, because that was the main reason i switched back from chrome. stop fucking making the internet worse.",33,127,4,1728438749002912250,0
https://x.com/netflix/status/1729893402550943940,29/11/2023,"35 years ago today, the first issue of The Sandman comic was released. This week, The Sandman officially restarts production. 

In the words of @neilhimself, ""Good things are coming."" https://t.co/db14tvvj8Z",357,2377,118,1729893402550943940,0
https://x.com/FrightYa/status/1729724739109752847,29/11/2023,"Join #FrightClub and tweet along Wednesday's feature, May the Devil Take You (2018), at 10:00 PM ET. Available on Netflix.

Before you're taken, can I have your action figure collection? https://t.co/nE0Xv9atdp",7,11,3,1729724739109752847,0
https://x.com/MichelleObama/status/1727447912890749129,22/11/2023,"I had the chance to sit down with Director George C. Wolfe to talk about @HGMedia’s latest feature film, Rustin — a story Barack and I are just so proud to help tell. Check out my conversation with George, and be sure to watch Rustin with your family and friends now on Netflix! https://t.co/2dQdYTnjwJ",1721,2151,644,1727447912890749129,0
https://x.com/BBally81/status/1728079284416212994,24/11/2023,"It's really frustrating how this series flew under a lot of people's radar, though this seems to be a common issue with Anime released on Netflix plus Attack On Titan's final season coming out around the same time might have played a part in Pluto being overshadowed.",27,69,0,1728079284416212994,0
https://x.com/FrightYa/status/1729396018767331378,28/11/2023,"Join #FrightClub and tweet along Tuesday's feature, Sister Death (2023), at 10:00 PM ET. Available on Netflix.

Get a passing grade to eternity ☠️ https://t.co/Rae5ddVKzi",6,11,1,1729396018767331378,0
https://x.com/xQc/status/1729516420554244129,28/11/2023,"Skill issue, literally. POV: Sheltered, weak person realizes not everyone wins in a game show. 50k likes for a tweet from someone who doesn't understand contestants enter willingly, knowing they will be filmed. Netflix is not evil for this, stop crying",658,10134,759,1729516420554244129,0
https://x.com/HerrOriade/status/1730184081365983460,30/11/2023,"December 15 is really going to be THAT day for Nollywood.

Showmax, Cinemas and Prime Video already have titles (feature films). E reman Netflix, then we can officially call for a public holiday.",7,15,2,1730184081365983460,0
https://x.com/FrightYa/status/1728670743427203247,26/11/2023,"Join #FrightClub and tweet along Sunday's feature, The Wolfman (2010), at 10:00 PM ET. Available on Netflix.

Beware of the full moon https://t.co/XUgCm7ZIdN",8,8,1,1728670743427203247,0
https://x.com/SargeOP_/status/1729915169927786762,29/11/2023,"GTA Trilogy: The Definitive Edition

The game will be available for Netflix subscribers on Android and iOS on December 14th.

The game will feature Touch Controls and Controllers. https://t.co/Kj9qLF8iEf",23,237,21,1729915169927786762,0
https://x.com/henrywongdraws/status/1727091022952563091,21/11/2023,Technically my first credits on an animated feature! Also as a color designer!! Go watch LEO on #netflix!! #leo #netflixanimation #credit #movies #animation https://t.co/hjTZzHISYD,1,66,4,1727091022952563091,0
https://x.com/Mr_Ashthetics/status/1729476622351262020,28/11/2023,"""parking issue - turning into an excellent cat &amp; mouse revenge thriller"". 

this reminds me of #BEEF on Netflix. do check if you haven't. https://t.co/luruz5Gn0t",2,15,0,1729476622351262020,0
https://x.com/indieg2022/status/1727992804318515344,24/11/2023,"Let me fix the headline for you!
 'Meghan spent more time talking about Kate than with her'!!

 Meghan spent 1.5 years in the family, but she has spent 3 years talking about the Royals, specifically Kate through Oprah, Spare and their Netflix documentary🙃🤡",5,18,0,1727992804318515344,0
https://x.com/ShillemDafoe/status/1727736994279670214,23/11/2023,"It looks like @Toos_pooky , the founder of $HOA and the #TangGang will be having his own feature-length documentary released. Ttys @netflix 😏 https://t.co/Jq9XExFgO9",12,62,6,1727736994279670214,0
https://x.com/lavenderjizz/status/1730048333752799613,30/11/2023,Y’all Netflix added a “remove from continue watching” feature so you can remove shows you aren’t vibing with,1,9,1,1730048333752799613,0
https://x.com/Da__Sill/status/1729324770712596683,28/11/2023,"Heard that there is a movie named ""Farha"" on Netflix that shows  PALESTINE issue in it's true manner.
I need review, anyone?",0,10,3,1729324770712596683,0
https://x.com/Talyeni1/status/1724343483417370766,14/11/2023,"I've always loved this winery....even before I found a certain show on Netflix.   😈

The feature wall starts going up tomorrow. ❤️

#devilscorner #lucifernetflix https://t.co/m0Q44Sd21l",2,29,4,1724343483417370766,0
https://x.com/theparthecraft/status/1724969592379076864,16/11/2023,NETFLIX LICENSE WILLOW. People will watch it. You can snag Bottoms too as a Ruby Cruz double feature #SaveWillow #Willow,9,12,1,1724969592379076864,0
https://x.com/lafresa74610424/status/1727511055218127024,23/11/2023,"GM my frenss  
BIG NEW 23/11

👉Netflix director embezzles show budget for stock and cryptocurrency trades

👉Bithumb will list $SPURS Korean Won trading pair

👉Governor of the Bank of Korea: He does not want to issue a central bank digital currency before the United States and…",3,42,29,1727511055218127024,0
https://x.com/sobedominik/status/1729451975207526775,28/11/2023,"Can't say too much - but something Hollywood-worthy might be about to happen...

→ If this post gets 1000 likes 💟 I'll turn this journey into a full feature film 🎥. Netflix will be jealous. https://t.co/hgrD7V6TzP",6,531,2,1729451975207526775,0
https://x.com/Netflix_Sandman/status/1729893025441353942,29/11/2023,"35 years ago today, the first issue of The Sandman comic was released. This week, The Sandman officially restarts production.

In the words of @neilhimself, ""Good things are coming."" https://t.co/oLCU7UpFuL",1224,7430,67,1729893025441353942,0
https://x.com/g3mmava1entin3/status/1725971065417908295,18/11/2023,"Obviously the trust is the issue. The royal family can’t do anything with the Sussexes in case they leak these conversations in books, podcasts or Netflix or the press. 

Remember when harry revealed some private conversations with his family in his book.",4,27,7,1725971065417908295,0
https://x.com/RED_Cinema/status/1724513852748963876,14/11/2023,"Prepare for an epic journey through a whole new universe with Netflix's upcoming feature, #RebelMoon, from director @ZackSnyder Rebel Moon streams on #Netflix Dec 22. #ShotonRED #VRAPTOR #VRAPTORXL",85,263,6,1724513852748963876,0
https://x.com/AltheyuhMoves/status/1728983823688650916,27/11/2023,"Just breezed through Netflix’s #ReplacingChefChico and it was an enjoyable, rather heartfelt ride.  one of the best this year.

Poignant and celebrates Filipino culture in such a way that is relatable.  Also the feature on our culinary history is one that will bring so much… https://t.co/yuEGi7jm33",19,81,5,1728983823688650916,0
https://x.com/Matthew_Hodson/status/1726147068115177583,19/11/2023,"Happy Jodie Foster day to all who celebrate!
If you haven’t already seen it, I highly recommend @nyadmovie, now on Netflix.
It’s a treat to see a movie centred on two middle-aged lesbians, where their sexuality is not an issue.
And Jodie gives her most loveable performance ever! https://t.co/wjdyyOmJMK",6,64,7,1726147068115177583,0
https://x.com/ABSCBNpr/status/1724328813142970670,14/11/2023,"In the exclusive Metro feature, Donny Pangilinan (@donnypangilinan) shared his thoughts upon watching the pilot episode of ""Can't Buy Me Love"" and its success as the top TV series on Netflix Philippines.

Read here: https://t.co/NXWQL47XEE

#MetroLovesDonBelle https://t.co/oBTPUXgPEK",231,618,1,1724328813142970670,0
https://x.com/whatonnetflix/status/1729829812850524600,29/11/2023,"New Top 10 Report!

Leo is currently tracking to be Netflix's biggest animated movie to date!

We also feature #SquidGameTheChallenge, Last Call in Istanbul and older titles like The Christmas Chronicles and Triple Frontier re-entering the top 10s!

https://t.co/Qu7OwvK5qS https://t.co/RWDBwNcC74",6,37,1,1729829812850524600,0
https://x.com/trashtabby/status/1730277044204851547,30/11/2023,lol netflix put up a making of feature on Pluto and at one point the special effects guy confidently talks about his work and then they show before and after examples and before is incredibly well animated 2D explosions and after is him having entirely replaced it with stock VFX https://t.co/BEXi9WO4et,2,6,0,1730277044204851547,0
https://x.com/AuroraMaqui/status/1723101944254722552,10/11/2023,"I can not state enough how much Netflix annoys me but... YU YU HAKUSHO HAS BEEN MY FAVORITE ANIME SINCE I WAS 13. MY FIRST ANIME CRUSH WAS KURAMA. I cried seeing the announcement, I cried seeing the actors and I am legit sobbing from the trailer. My only issue is Kuwabara's actor…",8,169,25,1723101944254722552,0
