link,date,text,retweet_count,favorite_count,reply_count,commentId,parentId
https://x.com/jennasaysquoi/status/1621877529383518208,Sat Feb 04 14:25:10 +0000 2023,netflix and chill is over it’s time to look at bugs and give me hugs,7,56,2,1621877529383518208,0
https://x.com/ThePrimeagen/status/1626220948444844036,Thu Feb 16 14:04:22 +0000 2023,"i one time made a change that when you clicked on the billboard (the first big title on the netflix website) it would just freeze the whole page and you would get a stack overflow in the console

that wasn't my only production bug at netflix",8,443,20,1626220948444844036,0
https://x.com/CoralAINews/status/1760156404503957960,Wed Feb 21 04:16:03 +0000 2024,"This is one of the best new AI tools for research. 

Just upload a PDF file, ask a question, and get an answer in seconds. 

It's like ChatGPT, but built for researchers. 

Try it for free.",71,433,0,1760156404503957960,0
https://x.com/ssmmaakk11/status/1620860927779422208,Wed Feb 01 19:05:33 +0000 2023,Netflix bug,1,14,3,1620860927779422208,0
https://x.com/Kipotekcom/status/1753352386251301263,Fri Feb 02 09:39:19 +0000 2024,"Ingeniously combined with the rearview mirror.
🚗You can watch the navigation &amp; drive safely at the same time.
🚗No need to look down at navigation, get more comfortable and safer user experience.
🛒Get yours 👉 https://t.co/0ehfva7UQ6 https://t.co/uLHsMoqTAR",55,675,69,1753352386251301263,0
https://x.com/holhorseology/status/1630074234335625216,Mon Feb 27 05:15:57 +0000 2023,"...ah. it's. it's been a year. a year since the bug. a year since i made a fatal, fatal mistake by pressing ""dio, the invader"" on netflix. 

well. happy jojoversary fellas !! 🎉⭐️ https://t.co/Jhxf3cY8OO",4,52,7,1630074234335625216,0
https://x.com/bluebirds47/status/1629729575193174018,Sun Feb 26 06:26:24 +0000 2023,"From now on I will comment on each and every @netflix post and bug them to release the blooper reel. 😼
#WarriorNun #SaveWarriorNun https://t.co/yYqIKJZUrb",30,95,7,1629729575193174018,0
https://x.com/SoSofieFatale/status/1629667064561508353,Sun Feb 26 02:18:00 +0000 2023,Finally starting Murdaugh Murders on Netflix and it always bugs the shit outta me that they say Alex Murdaugh like Alec Murdock. These folks are just inbreds with too much money and power.,3,31,5,1629667064561508353,0
https://x.com/AitaiKuji/status/1706636484130869532,Tue Sep 26 11:47:00 +0000 2023,Final Fantasy VII Tokyo Game Show goods are now available!,18,328,5,1706636484130869532,0
https://x.com/belonieDu13/status/1620876884128202758,Wed Feb 01 20:08:58 +0000 2023,Oh Netflix bug ou quoi,0,2,0,1620876884128202758,0
https://x.com/Arf_22/status/1626994248242397190,Sat Feb 18 17:17:11 +0000 2023,"The hardest thing about being a parent is when you're ill but still have a kid to look after. Long gone are the days of just sleeping or bringing on netflix

I know everyone warned me about the nursury onboarding bugs process but I'm sick of everyone being poorly for so long.",0,12,2,1626994248242397190,0
https://x.com/msnu07/status/1628947139752763395,Fri Feb 24 02:37:17 +0000 2023,"Watching the Murdaugh doc on Netflix, while recuperating cuz I caught a nasty bug 😓. WITH TOAST OF NUTELLA AND SLICED BANANAS CUZ IM TIRED OF SOUP 😤 https://t.co/pnHGAeq6hI",0,1,0,1628947139752763395,0
https://x.com/narcisko/status/1626275787623002117,Thu Feb 16 17:42:17 +0000 2023,Netflix bug?,0,0,0,1626275787623002117,0
https://x.com/SouthsideZo/status/1626943677036625920,Sat Feb 18 13:56:14 +0000 2023,Huge fan of “Beat Bugs” on Netflix in this house. Cartoon with all Beatles music. https://t.co/xITVfmDZUo,0,6,3,1626943677036625920,0
https://x.com/justhere4funmdb/status/1629223892467212288,Fri Feb 24 20:57:00 +0000 2023,Snack vs chef on Netflix… can’t we just have a good cooking show that doesn’t shove social agendas and the eating of bugs down out throat???,1,8,3,1629223892467212288,0
https://x.com/Borgias4ever/status/1622026643803115521,Sun Feb 05 00:17:42 +0000 2023,What is up with the bug 🪲 ? #1899series  #Netflix https://t.co/vCAdGyOmhz,1,2,0,1622026643803115521,0
https://x.com/lau6992/status/1620879123135754242,Wed Feb 01 20:17:52 +0000 2023,y’a netflix et youtube qui bug frr,0,0,0,1620879123135754242,0
https://x.com/toddkasimjessie/status/1630379567490670592,Tue Feb 28 01:29:14 +0000 2023,cat tv on netflix has bugs running across the screen https://t.co/XLPD5F4OGG,0,4,1,1630379567490670592,0
https://x.com/MScentsation/status/1630611416196562952,Tue Feb 28 16:50:31 +0000 2023,"Any movie not on Netflix or Prime,no recommend am for me,I don’t have strength to start navigating a bug filled website 😒",0,3,1,1630611416196562952,0
https://x.com/Brandon62297980/status/1625406726752161792,Tue Feb 14 08:08:56 +0000 2023,Fuck your musical shits Fukin call it Netflix. This bug eyed bitch still need more… fuck yoh and your ugly duckling I hope you remember who’s the boss without the eases bitch your a wuss and wouldn’t want to rember type bitch ass with the subsequent subconscious I remember,0,0,2,1625406726752161792,0
https://x.com/nourishworkplce/status/1624155390253441026,Fri Feb 10 21:16:35 +0000 2023,"I've spent the last 2 days on the sofa getting rid of a nasty bug and can highly recommend the following for you to watch over the holiday

- Mammal (Amazon Prime)
- Funny Woman (Sky)
- Your Place or Mine (Netflix)",0,11,2,1624155390253441026,0
https://x.com/akaCoachCraig/status/1629889204959289344,Sun Feb 26 17:00:42 +0000 2023,"Feeling masochistic so I’m watching Netflix food documentaries while on my (hopefully) last day of getting over this stomach bug.

Makes me realize how in love with food I actually am now that I can’t have it 😭🤣",0,8,0,1629889204959289344,0
https://x.com/Gabii_vila_dias/status/1628671044117569536,Thu Feb 23 08:20:10 +0000 2023,Netflix resolve da bug uma hr dessas bixo 🤦🏽‍♀️,0,1,0,1628671044117569536,0
https://x.com/CoralAINews/status/1758610177291362610,Fri Feb 16 21:51:54 +0000 2024,"Stop wasting time reading 50 page documents. 

This AI tool is like ChatGPT for students. 

Just upload any PDF and ask a question. It will give you an answer with page citations in seconds. 

Try it for free.",82,731,0,1758610177291362610,0
https://x.com/ForlornMorne/status/1625717698905907200,Wed Feb 15 04:44:38 +0000 2023,"For a year now I've been watching 'The Order' a mediocre netflix series from 2020, mistakenly appear in RT's top 10 most popular current TV shows, every time I see it I lose another bit of sanity. It has to be a bug, or bots, but why hasn't it been corrected? In a year? 1/",1,4,3,1625717698905907200,0
https://x.com/Animesh93332269/status/1622143703518429184,Sun Feb 05 08:02:51 +0000 2023,"Is this a bug @netflix @NetflixIndia ?
Thumbnail is of Class (Series) but the content and name is of Vadh (Movie).

#Netflix https://t.co/SKBo5GDNOO",0,0,0,1622143703518429184,0
https://x.com/heydomoshi/status/1621702524460736512,Sat Feb 04 02:49:46 +0000 2023,"Feb 3: Burpees done ✅

Stuck to minimum today while I'm recovering from this bug. Cranked them out while watching Physical 100 on Netflix - loving the creativity of the games they play on the show!",0,19,1,1621702524460736512,0
https://x.com/billienotjeane/status/1621263453338886146,Thu Feb 02 21:45:03 +0000 2023,"Yknow @netflix should worry about fixing the bugs in their app before worrying about password sharing, it’s been having a shithole off with twitter lately",0,4,1,1621263453338886146,0
https://x.com/AitaiKuji/status/1655754207675453440,Tue May 09 01:59:00 +0000 2023,New Kirby goods are available here!,164,2005,17,1655754207675453440,0
https://x.com/kelrey84/status/1628532002583465984,Wed Feb 22 23:07:40 +0000 2023,"Omg please someone pick this show up! It is beloved by sooo many folks! HBO has gotten the Netflix bug, axing top shows on a whim. That's not smart!",0,1,1,1628532002583465984,0
https://x.com/Rosbake1/status/1630667308984049685,Tue Feb 28 20:32:37 +0000 2023,Disappointed that NETFLIX DID NOT PICK UP DAVID FINCHER’S “MINDHUNTER” for another season. This brilliant series is a diamond in the dunghill of streaming crime videos. First two seasons are not to be missed. See them and bug NETFLIX for an encore.,1,3,0,1630667308984049685,0
https://x.com/nurselhoffman1/status/1623431340367527940,Wed Feb 08 21:19:28 +0000 2023,"If you haven't watched ""Dopesick"" on Netflix ~ thr series shows you what bug pharmas all about.",0,0,0,1623431340367527940,0
https://x.com/ConorAspell/status/1622660862132592652,Mon Feb 06 18:17:51 +0000 2023,"How much money is in Agrifood vs tech is crazy to me.

Netflix, million of users, influences culture, in FAANG. 30 billion revenue.

Shrimp. Literal sea bugs. Illegal to eat in certain religions. I see them being eaten like once or twice a year. 32 billion revenue.",0,5,2,1622660862132592652,0
https://x.com/aelbbot/status/1630452495553273857,Tue Feb 28 06:19:01 +0000 2023,you've heard of netflix and chill. now get ready for Bug Guts (tm) and discourse free my hungry thrussy,0,0,0,1630452495553273857,0
https://x.com/MindOfMartinez2/status/1621699401772138496,Sat Feb 04 02:37:21 +0000 2023,"“Poster as an error” my ass lol @netflix got blasted online for this nonsense. 

If this shits legit I’ll go along with it bug I’d be a liar if I said I watched Netflix with regularity like that anymore.",0,4,1,1621699401772138496,0
https://x.com/KaptainSam/status/1627587186194259968,Mon Feb 20 08:33:18 +0000 2023,Have finally succumbed to my housemates bug. Send Lemsip and Netflix suggestions! 🤒,0,1,1,1627587186194259968,0
https://x.com/malefailure/status/1621692258507689984,Sat Feb 04 02:08:58 +0000 2023,@bug__collector IT WAS ALSO NETFLIX,0,0,0,1621692258507689984,0
